OrderID,CustomerID,Sales,TransactionDate
01025K9IUME,CLAUE54397,180.1,2015-01-02
01025K9IXHA,SMITG74675,169.6,2015-01-02
01025N1ISIB,SIEFF54463,187.3,2015-01-02
01025N1ITZC,STEPC58062,96.3,2015-01-02
01025N3IXSZ,WASHM74765,479.4,2015-01-02
01025R2IVBVA,CONNA77275,171.9,2015-01-02
01025R2IXSN,EVANJ81780,38.7,2015-01-02
01025R2IYCQ,PETEJ74820,91.4,2015-01-02
01025SVIQYU,STONJ12453,517.3,2015-01-02
01025SVIRZY,CONAK71731,266.8,2015-01-02
01025SVISFB,BAUEM73855,332.6,2015-01-02
01025SVISRN,BAHRV73919,622,2015-01-02
01025SVITCN,REISK78670,665.3,2015-01-02
01025SVITGH,TAYL807,214.9,2015-01-02
01025SVITRQ,BENNJ93202,37.8,2015-01-02
01025SVIUCL,LYONL60845,372.6,2015-01-02
01025CVIUMK,BORDJ74187,478.6,2015-01-02
01025CVIUNQ,RICHD74175,552,2015-01-02
01025CVIVAU,COLAE39786,1071.9,2015-01-02
01025CVIVKE,FARID74316,42.5,2015-01-02
01025CVIWAW,BEATC38763,93.6,2015-01-02
01025CVIXIC,MAZAJ74630,106.4,2015-01-02
01025CVIXKK,CHRIJ74703,849.7,2015-01-02
01025CVIXQV,BRANM61968,100,2015-01-02
01025CVIXSY,HOLTK79950,243.5,2015-01-02
01025C8ISXD,MARTD73953,593.4,2015-01-02
01025FVITNXA,SULEA65887,297.5,2015-01-02
01025FVIUHH,GUERS39847,265.4,2015-01-02
01025FVIVXZ,LEVIK74433,318.9,2015-01-02
01025FVIWGN,HUNSD31777,1797.6,2015-01-02
01025FVIXHP,PATEH74673,1605,2015-01-02
01025FVIXHPA,PATEH74673,203.3,2015-01-02
01025I1ISRY,HENRJ56901,61.9,2015-01-02
01025I1IWBI,ROOKL74457,194.4,2015-01-02
01025I1IWBZ,RAZAA35231,320.4,2015-01-02
01025I1IXKQ,LEVER74676,391.1,2015-01-02
01025I2ISXJ,BROWM73952,76.2,2015-01-02
01025I2ITEX,TULLB58716,298.5,2015-01-02
01025JVIWEL,ZECCM74480,308.2,2015-01-02
01025JVIXVY,GULLS11934,395.5,2015-01-02
01025JVIYAI,RAYOA13457,316.8,2015-01-02
01025J1IQJC,CARNS53224,520.9,2015-01-02
01025L3IQVO,CAMIM73660,25.9,2015-01-02
01025L3IRZHA,BROWS57543,429.3,2015-01-02
01025L3IVHR,PERAM74321,285.1,2015-01-02
01025L4IQGG,SHUNC73601,137.8,2015-01-02
01025L4IQRJ,SARVP40130,434.6,2015-01-02
01025NVIQKQ,MARSJ73617,397.6,2015-01-02
01025NVIRCO,HARDM73696,1526.2,2015-01-02
01025NVIRIF,OMADS742Z6,166.2,2015-01-02
01025NVIROJ,DAVIE17457,141.2,2015-01-02
01025NVIRTD,CALAJ98020,433.4,2015-01-02
01025NVISWF,BENNT74458,472.5,2015-01-02
01025NVISWS,STAFB73954,117.3,2015-01-02
01025NVIVDK,JONEE13935,1138.4,2015-01-02
01025NVIWTP,ENGEV74570,556.2,2015-01-02
01025N1IRXM,KILLC49974,321,2015-01-02
08174M2TYQC,WILLG97783,2031.8,2015-01-02
12284T2HIGAB,ZACCA65837,4741.7,2015-01-02
12284T2HJOD,ZIONJ68492,826,2015-01-02
12284T2HKBL,HERSJ68592,574.4,2015-01-02
12284T2HKGR,FLOOR63073,1891.1,2015-01-02
12284T2HKKZ,ZROWC98123,1379.8,2015-01-02
12284T2HKXR,MAALJ43490,1940.2,2015-01-02
12284T2HKYO,AREVJ68816,903.7,2015-01-02
12284T2HLTM,SUTTS69004,2268.8,2015-01-02
12284T2HLZO,PEREM89766,1036.2,2015-01-02
122840CHGLJ,CARPS29282,2914.9,2015-01-02
122840CHJJI,GARVS77746,5141.4,2015-01-02
122840CHKOT,STEVW68733,1797.6,2015-01-02
122840CHLYD,BLACG99942,513.6,2015-01-02
1228408HGLG,PETES17552,1368.5,2015-01-02
1228408HIKL,SWAND68235,3398.6,2015-01-02
1228408HKXA,HUSTS98546,1107.7,2015-01-02
1228408HKZV,HUSTS98546,1872.7,2015-01-02
12284L2HLVU,GLANS69026,2636.2,2015-01-02
12284L2HMKV,CROSA69475,1915.7,2015-01-02
12284L2HMKVA,CROSA69475,2345.2,2015-01-02
12284M3HHLX,AYERJ52340,903.1,2015-01-02
12284M3HIPI,WHITS68262,5880.8,2015-01-02
12284N3HGTG,MARCC58169,684.8,2015-01-02
12284N3HITB,FREES82223,1090.3,2015-01-02
12284N3HJEIA,JACOP68403,1030.4,2015-01-02
12284N3HKHM,SEKEM68653,3750,2015-01-02
12284T1HHXZ,HASBM99744,1604.6,2015-01-02
12284T1HIUN,WILLC68308,1291.6,2015-01-02
12284T1HKLK,TENOE68709,1911.5,2015-01-02
122840EHJOA,TYTLM68474,2735.6,2015-01-02
122840EHJZW,BRADM15926,1155.6,2015-01-02
122840EHKUU,ALVAJ40830,2089.8,2015-01-02
122840EHLEH,ORTIW68863,831.6,2015-01-02
122840EHLOC,BETLE68950,2676.2,2015-01-02
122840EHLON,WHIPT85990,862.9,2015-01-02
12054I9BHHB,DILOC46558,737.6,2015-01-02
12284T2HHPY,GOODK68084,2046.6,2015-01-02
12284T2HIAB,TRAVM37736,1260.5,2015-01-02
12284T2HIGAA,ZACCA65837,1923.1,2015-01-02
12294C8HPOM,GRAHA66079,2722.3,2015-01-02
12294C8HQYM,ZACHG69755,1949.4,2015-01-02
12294C8HRBP,DIDIS69787,2006,2015-01-02
12294C8HRHK,SCULS69810,427,2015-01-02
12294C8HROV,BISHN69819,4262.9,2015-01-02
12294C8HRQW,PASSR21418,3385.6,2015-01-02
12294C8HSEV,NICHJ57650,554.6,2015-01-02
12294C8HSMJ,TUREA47667,898.7,2015-01-02
12294C8HSUG,TRACH81681,951.8,2015-01-02
12294C9HOKV,JENKL65737,382.9,2015-01-02
12294C9HPSK,SOULJ69603,781.6,2015-01-02
12294C9HPYL,MCREC69634,739.3,2015-01-02
12294C9HSEZ,VISCC69933,2036.5,2015-01-02
12294C9HSNE,FERGP99162,695.5,2015-01-02
12294C9HSWQ,DIIOV64701,1504.8,2015-01-02
12294C9HTDF,VERNM52846,908.2,2015-01-02
12294C9HTJM,ETIEK11807,1671.8,2015-01-02
12274E5HFQN,MAINC67695,1389.9,2015-01-02
12274H1HFYZ,MOSCL67761,2828.5,2015-01-02
12274H2GXRN,KREVH66236,1563.5,2015-01-02
12274H2GXYP,BRICJ66260,2544.8,2015-01-02
122840THJCW,HEENW45408,1712.7,2015-01-02
12054W2BCMP,DILEL42510,447,2015-01-02
12064I1BKSP,MCGIK47025,765.7,2015-01-02
12294H5HRPT,WILLM15417,1085.2,2015-01-02
12294H5HRXA,ELLET45785,4284.9,2015-01-02
12294H5HRYE,LEFOC89691,1563.2,2015-01-02
12294H5HSBZ,DIMAL69051,567.5,2015-01-02
12294H5HSDB,MURAJ69920,1073.2,2015-01-02
12294H5HSQD,TRIMC981Z7,3367.2,2015-01-02
12294H5HSTB,VILLR86580,2508.1,2015-01-02
12294H5HSZY,TOORA71491,1004.7,2015-01-02
12294H5HTAB,WOLFM70054,974.4,2015-01-02
12294H5HTXU,SRITS70196,5466.9,2015-01-02
12294H5HUAG,RAMJC70203,3693.2,2015-01-02
12294H5HUMRA,SPRIR16818,2199.2,2015-01-02
12294I2HRTF,ESTIW69873,916.9,2015-01-02
12294I2HRZR,STEIM56173,3231.9,2015-01-02
12294I2HTGD,SINGH70048,3130.4,2015-01-02
12294I3HPEZ,BARET69540,1627.2,2015-01-02
12294J2HUQZ,MEZZT70350,2550.1,2015-01-02
12294KVHSCB,MCGEJ90563,2166.6,2015-01-02
12294KVHSVC,SULKS61054,199.8,2015-01-02
12294I4HNOH,FRANM41493,447.5,2015-01-02
12294I4HOWZ,CIRIS42203,2041,2015-01-02
12294I4HPLQ,SCAGR69567,1618.5,2015-01-02
12294I4HRCG,MULLK36738,1856.4,2015-01-02
12294I4HSBQ,MOSAH81275,1887.9,2015-01-02
12294I4HTEZ,PHILK70078,1811.9,2015-01-02
12294I4HTTJ,MOYEA70139,515.9,2015-01-02
12294I4HTVE,GIANP81146,1753.3,2015-01-02
12294I4HUIF,FLUS9694Z6,9067.8,2015-01-02
12294I4HUMB,MENOA70295,2706.9,2015-01-02
12294I4HUQM,CALDD70346,1414.2,2015-01-02
12294I4HUVE,SPADE57232,901.6,2015-01-02
12294I4HUVK,FLIEA70382,293.3,2015-01-02
12294I4HUXN,DELLA70391,3435.2,2015-01-02
12294I6HNEO,COOPL69298,850.3,2015-01-02
12294I6HNFD,COOPL69298,1122.5,2015-01-02
12294I6HNQI,TAYLM39375,1640.6,2015-01-02
12294I6HPBB,DESHM69483,538.9,2015-01-02
12294I6HQLD,CHEBJ57000,1687.5,2015-01-02
12294I6HQLP,RANGK69688,1478.5,2015-01-02
12294I6HQUS,GERLJ69739,1535.1,2015-01-02
12294I6HQYF,ELTIH52463,4746.7,2015-01-02
12294I6HQYFA,ELTIH52463,925.4,2015-01-02
12294J1HUBW,KUEC145,2055.4,2015-01-02
12294J1HUOX,STROM70315,1302.7,2015-01-02
12294J1HUST,MACIM24358,357.8,2015-01-02
12294J2HODC,CONEJ69372,2762,2015-01-02
12294K5HTOH,CARTA27696,2609.2,2015-01-02
12294K5HVCG,TATET70432,3662.2,2015-01-02
12284I4HJCM,TAYLJ49628,1476.2,2015-01-02
12284I4HKJO,MCGIG68658,3445.6,2015-01-02
12284I4HKJOA,MCGIG68658,554,2015-01-02
12284I4HKXO,WEINE24127,2085.6,2015-01-02
12284K1HGOT,FREDA39695,469,2015-01-02
12284K1HHFX,HOODR53378,383.2,2015-01-02
12284K1HKXK,YOUNR06590,3697.2,2015-01-02
12284K1HKYB,HIRSJ68777,5927.5,2015-01-02
12284I4HLQU,GIORC48785,2548.3,2015-01-02
12284I4HLTN,TEMAB69011,548.6,2015-01-02
12284I4HLTNA,TEMAB69011,449,2015-01-02
12284I4HMJX,BELMJ69142,5890.2,2015-01-02
12284M4HLKN,DIMAT42168,1865,2015-01-02
12284M4HLKO,MCMAJ67519,919,2015-01-02
12284M4HMHZA,MONIM69139,2723,2015-01-02
12284N2HKKT,VITAC91210,3192.8,2015-01-02
12284N2HKWY,OSNAC68732,2691,2015-01-02
12284N2HLBA,JOHNJ21151,544.2,2015-01-02
12284N2HLNS,CRESC68933,2681.4,2015-01-02
12284N2HMAQ,BOYCJ69015,11163.9,2015-01-02
12284N2HMFP,DICAM69123,3255.8,2015-01-02
12284N2HMJH,RAMAS69150,938.4,2015-01-02
12284N2HMPL,MURRT69199,2031.9,2015-01-02
12284P2HHPB,WOLKA68089,1060,2015-01-02
12284P2HHPV,WOLKA68089,973.1,2015-01-02
12294A1HUQG,BEYKA97665,2245.3,2015-01-02
12294C7HPUT,STEPU43410,959.3,2015-01-02
12294C7HQBP,CHAPP44606,1799.4,2015-01-02
12294C7HQMW,NARAV43063,4231.7,2015-01-02
12294C7HUEI,FIDED70246,2907.6,2015-01-02
12294C7HUMO,ARCHC70302,1745.1,2015-01-02
12294F2HNCZ,ABDET50374,2471.6,2015-01-02
12294F2HNIK,GATEB69307,1400.6,2015-01-02
12294F2HRDG,GRODS58631,2780.9,2015-01-02
12294F2HRFQ,TORTC69789,5638.8,2015-01-02
12294F2HRFQA,TORTC69789,1764.4,2015-01-02
12294F2HSRY,DIVII69973,4894.1,2015-01-02
12294F2HTGU,WILLJ70092,1701.3,2015-01-02
12294F2HUDC,ROCKA90534,2726.3,2015-01-02
12294F2HVCB,CABRL18759,2375.3,2015-01-02
12294F3HOCR,WEAVT69371,747.9,2015-01-02
12294F3HOGT,CAREA52761,2041.5,2015-01-02
12294F3HORB,VIOLG69452,794.6,2015-01-02
12294F3HQHE,TURIR30743,1641.3,2015-01-02
12294F3HQWV,MENAS69762,967.2,2015-01-02
12294F3HREM,TUOHZ69797,2224.4,2015-01-02
12294F3HRNB,CUZIC87553,1153.5,2015-01-02
12294F3HTQD,HARDR70132,1031.4,2015-01-02
12294F3HUWL,DITTE70390,1669,2015-01-02
12294C3HQGV,CONSK52932,1268.8,2015-01-02
12294C3HRTG,KUMAS86816,824.2,2015-01-02
12294C3HSSA,BARFE464Z6,2040.3,2015-01-02
12294C3HSVR,SHAWE70032,3024.6,2015-01-02
12294C3HTKR,MURDC29179,4029.3,2015-01-02
12294C3HTQV,ORZEP34028,7364.7,2015-01-02
12294C3HTZR,WOLFP87883,403.1,2015-01-02
12294C3HUEO,NEDDA28568,2874.6,2015-01-02
12294C3HUYE,BUCKJ70394,2622.5,2015-01-02
12064E3BRZF,SULLR48344,357.4,2015-01-02
12064E8BKET,MELOC46895,1227.2,2015-01-02
12294H4HSXJ,BOSTM33357,448.6,2015-01-02
12294H4HTGW,SAINC74704,1799.9,2015-01-02
12294H4HTMC,RAHMM73654,694.6,2015-01-02
12294H4HTTY,DANIE43531,1438.1,2015-01-02
12294H4HUCK,WEDDG70241,3785.5,2015-01-02
12294H4HUCP,BOLDJ17980,5264,2015-01-02
12294H4HUMI,THOMC70317,771.9,2015-01-02
12294H5HNZL,TESTO69362,678.9,2015-01-02
12294H5HOUF,DICHC16583,557.3,2015-01-02
12294H5HOXA,ROSES29921,1159,2015-01-02
12294H5HPHT,WILLV198Z1,411.6,2015-01-02
12294H5HPOK,YOUNB33055,592,2015-01-02
12294H5HPWF,CHOWA68294,3598.2,2015-01-02
12294H5HPYZ,BUSER69636,3348.9,2015-01-02
12294H5HQOD,HANDK86107,1063.4,2015-01-02
12294H5HQRA,KASAS52981,2279.8,2015-01-02
12294H5HQRK,MULQA11237,1139.4,2015-01-02
12294H5HQRZ,GILIR80159,1608.7,2015-01-02
12294H5HQZS,SORTM59650,5658,2015-01-02
12294H5HRBC,PALAJ69775,5671.3,2015-01-02
12294K1HNFQ,VANEB69297,2379.7,2015-01-02
12294K1HRZU,SEESC74175,289.4,2015-01-02
12294K1HUFR,ROSSP31564,1434.1,2015-01-02
12294K1HUJD,MINIS29553,231,2015-01-02
12294K1HUML,STEWP44750,2718.9,2015-01-02
12294K1HUWE,QUIED68686,922.2,2015-01-02
12294G1HPSW,MOORH74445,1127.9,2015-01-02
12294G1HQLJ,ROGEP69697,1252,2015-01-02
12064E5BIOBA,BROWM46725,673,2015-01-02
12294H3HUQU,PEREM70351,1649.4,2015-01-02
12294H3HUSW,GLANJ75789,752.3,2015-01-02
12294H3HUUM,SCARM70376,3730,2015-01-02
12294H3HVBF,RANDJ70425,746.9,2015-01-02
12294H4HPBV,GZIFA69530,4765.4,2015-01-02
12294H4HPFZ,MUWWM50ZZ6,1946.5,2015-01-02
12294H4HPZP,CRICC69646,370.1,2015-01-02
12294H4HQED,CARUD69640,1588.5,2015-01-02
12294H4HQTA,GAFFD17545,1171,2015-01-02
12294H4HRHL,PINCM56202,1162.8,2015-01-02
12294H4HRHO,SHEPC30349,1997.6,2015-01-02
12294H4HRXS,COIMS13242,717.5,2015-01-02
12294H4HSOJ,TALBP69986,601.8,2015-01-02
12294I3HPPH,FACCD69577,4000.6,2015-01-02
12294I3HQQO,NAPOA15200,1634.7,2015-01-02
12294I3HSBT,KULBK57034,954.8,2015-01-02
12294I3HSZQ,LYONT70051,1088.3,2015-01-02
12294I3HUJA,DANGJ70282,2757.9,2015-01-02
12294I3HUNX,PLANE70274,1280.6,2015-01-02
12294K7HPME,ASKEM30982,1060,2015-01-02
12294K7HTUZ,ERNSS96065,583,2015-01-02
12294K8HNDF,EVANP499Z4,482.3,2015-01-02
12294M3HOKO,WALLR88052,1189.9,2015-01-02
12294M3HPCL,CIUFD22567,2219.6,2015-01-02
12294M3HPRS,KIBOS69598,1639.4,2015-01-02
12294M3HQJX,LOS9T77012,159.4,2015-01-02
12294M3HQRW,KOWAM67089,2036.8,2015-01-02
12294M3HRFE,FELTD55739,3726,2015-01-02
12294M3HRHI,CARLA69807,483.3,2015-01-02
12294M3HRKL,LABRM69832,3144,2015-01-02
12294M3HRQQ,BREWJ54566,1388.6,2015-01-02
12294M3HSIC,GOODH69240,1916.8,2015-01-02
12294P1HSUK,WARRD67274,930.7,2015-01-02
12294P1HSUKA,WARRD67274,295.7,2015-01-02
12294P1HSZS,SIRAG70022,930.6,2015-01-02
12294P1HTDG,BUTLL70071,1621.8,2015-01-02
12294P1HTUN,DARRD70167,2031,2015-01-02
12294P1HUAC,ARMEL65295,3231.9,2015-01-02
12294P1HUUP,JOHAB44734,2991,2015-01-02
12294LVHSCD,DEJUP73033,3348.6,2015-01-02
12294LVHUHV,PLANE70274,282.4,2015-01-02
12294L1HNFR,MYERD69294,3195.8,2015-01-02
12294L1HNMX,BALER50247,1378,2015-01-02
12294L1HPBD,CERNG93920,569.6,2015-01-02
12294L1HPHU,ESSLR37066,2564,2015-01-02
12294L1HSEH,SUNZJ69919,3069.1,2015-01-02
12294L1HSJS,BUBIJ48147,1229.6,2015-01-02
12294L1HUOO,VADSJ98665,848,2015-01-02
12294L1HUVV,DUFFL14005,1899.5,2015-01-02
12064L1BMPL,WILLD47334,4887.9,2015-01-02
12294P6HQSK,KUTZD69731,930.1,2015-01-02
12294P6HRCP,RIVEM69791,2629.9,2015-01-02
12294P6HRUK,KOLBM69856,2421,2015-01-02
12294P6HSBK,SIRAG69912,2135.9,2015-01-02
12294P6HSNI,GROSD69972,2899.1,2015-01-02
12294P6HTDK,DORAM32590,2900,2015-01-02
12294P6HTSO,REAMR79678,2192.3,2015-01-02
12294P6HVDF,REYNN43844,948.7,2015-01-02
122940CHTOF,MYERM70123,3292.3,2015-01-02
122940CHTOFA,MYERM70123,352,2015-01-02
122940CHTOFB,MYERM70123,383.1,2015-01-02
122940EHNAD,WEINS26202,798.1,2015-01-02
122940EHNQG,COOKC69328,3311.2,2015-01-02
122940EHOBY,MERK6VI,1807.9,2015-01-02
122940EHSMP,FERRM69975,3563.7,2015-01-02
122940JHUZL,SCUDM70410,4501.1,2015-01-02
12294P5HOFE,SNYDM34460,7221.8,2015-01-02
12294P5HPWV,BREHF69618,2641.5,2015-01-02
12294P5HRRY,GALAJ45575,3160.9,2015-01-02
12294P5HTJT,HEILJ45236,2843.9,2015-01-02
12294P5HVBI,IZQUD50108,3041.9,2015-01-02
12294P6HNLM,HOCHJ58417,2067.5,2015-01-02
12294P6HOIV,GUNDJ69408,1568.8,2015-01-02
12294P6HOMV,BANKK69429,1189.9,2015-01-02
12294P6HOOX,PANKR93879,1722.4,2015-01-02
12294P6HPHD,MEIEA69547,2371.2,2015-01-02
12294SVHSRA,MENTT30366,1620,2015-01-02
12294SVHSRAA,MENTT30366,583.2,2015-01-02
12294SVHUNZA,HUNT638A,313.2,2015-01-02
12294SVHUVB,WICKL46924,105.8,2015-01-02
122940MHOPO,THOMJ47141,644.4,2015-01-02
122940MHPUP,RYANK69604,2396.5,2015-01-02
122940MHQKS,RYANK69604,4289.7,2015-01-02
122940THNXO,FELGW38375,1624.3,2015-01-02
122940THOIM,EGANM19185,832.5,2015-01-02
122940THOPL,FINOD43131,2133.3,2015-01-02
122940THOTQ,GROMC71038,981.7,2015-01-02
122940THOVQ,FRANS16107,601,2015-01-02
122940THPKD,WEBEK76532,696.3,2015-01-02
122940THPQU,DAVIS57460,964.4,2015-01-02
122940THQNE,MURPT35169,2469.5,2015-01-02
1229403HPXL,YUANY69571,4158,2015-01-02
1229403HQAF,OSHED75325,934.2,2015-01-02
1229403HQGM,MUNC802,1910.5,2015-01-02
1229403HQHV,CHAP274,743,2015-01-02
12304C5ICLR,WEISB71270,961.4,2015-01-02
12304C5ICPC,EVANG49208,739.1,2015-01-02
12304C9HWEK,JEFFJ70521,2428.9,2015-01-02
12304C9HWOH,MOSHC62268,1301.7,2015-01-02
12304C9HZMV,ARANA70854,2306.7,2015-01-02
12304C9IAEH,BESHE42890,2532.1,2015-01-02
12304C3HWEY,SABIC70519,2302.3,2015-01-02
12304C3HWYQ,CARTC70598,537,2015-01-02
12304C3HXUN,MORAA51312,631.7,2015-01-02
12304E5IBQD,CHENX35691,2150.7,2015-01-02
12294C9HTXN,RAMSC70190,491.8,2015-01-02
12294E1HSBF,DESMR69904,4235.9,2015-01-02
12294E1HSOG,AMAYS44620,3092,2015-01-02
12294E1HSQC,MANRG69992,1180.2,2015-01-02
12294E1HSTX,SANCN38219,3248.5,2015-01-02
12294E1HTNF,SPRAL28589,356.3,2015-01-02
12294E1HTOR,SCHNL70128,741.2,2015-01-02
12294E1HUFV,MANOY70262,3247.4,2015-01-02
12294E1HUPO,PHELK43618,2243.8,2015-01-02
12294E9HNGN,SIQUC35385,1443.3,2015-01-02
12294E9HOHH,LOKHF30060,475.1,2015-01-02
12294E9HOUE,UNGAA69471,1577.2,2015-01-02
12294E9HQOO,WRIGK68855,2257.6,2015-01-02
12294E9HUSA,ALCAL70358,4873,2015-01-02
12294E9HUTK,PEREM70365,3645.4,2015-01-02
12294E9HUWB,LOORS11627,2002.9,2015-01-02
12294E9HVCI,COLOK33633,492.2,2015-01-02
12294C4HNRX,NOLAJ72029,2673.2,2015-01-02
12294C4HNUI,NAESH94906,812.5,2015-01-02
12294C4HOXT,BOGUM69498,1621.8,2015-01-02
12294C4HPJP,GRINM66931,2710.4,2015-01-02
12294C4HQYE,MCNAJ16880,957.1,2015-01-02
12294C4HRBL,MARTT480Z4,5505.6,2015-01-02
12294C4HSVL,BAKEG53451,491.8,2015-01-02
12294C4HSZX,OCONA30822,1344.2,2015-01-02
12294E8HOWL,KRUPF45262,163.7,2015-01-02
12294E8HQOR,PICIJ69719,895.6,2015-01-02
12294E8HSNN,ROSSJ16172,533.9,2015-01-02
12294E8HUMM,MORRM70311,1112.8,2015-01-02
12294T1HRZD,COLOC29187,2661.9,2015-01-02
12294T1HSET,SALTA69927,4446.1,2015-01-02
12294T2HNOY,ARORR69324,1630.9,2015-01-02
12294W2HTMM,RANAA102Z8,2246.1,2015-01-02
12294W2HTSV,OHMET41299,393.8,2015-01-02
12294W2HTWZ,SILVL92586,847.1,2015-01-02
12294W2HUKX,LOCKT59805,1054,2015-01-02
12294W2HUNG,JONEK11943,469.5,2015-01-02
12294W2HUQD,SIMOC26186,331,2015-01-02
12294W2HUUO,RUBAR17651,559.6,2015-01-02
12294W2HUYH,BORTB70337,808.9,2015-01-02
12294W2HUZZ,ROONA70314,1116.2,2015-01-02
12294W2HVBH,ACQUT70324,1839.3,2015-01-02
122940AHPLJ,PERKS69573,489.2,2015-01-02
122940MHNQJ,OAKLT90887,938.5,2015-01-02
120640LBKFE,MAMOE46969,614.5,2015-01-02
12304L2HWTB,BRUTD60918,2072.3,2015-01-02
12304N3HWEXA,JONES68970,799.2,2015-01-02
12304N3HWGZ,ANNUA70529,298.5,2015-01-02
12304N3HWRL,DISLC533Z2,968.4,2015-01-02
12304E6HYIZ,GEYEG99046,731.8,2015-01-02
12304E6IAFA,MAJKJ47521,278.2,2015-01-02
12304E6IAVN,FANCJ48454,405.5,2015-01-02
12304E6IAWL,LEDGC71049,745.8,2015-01-02
12304H9IAGI,FORBN29295,326.6,2015-01-02
12304J2HZFY,FALLK64624,1412.7,2015-01-02
12304J2IATG,WILSL71023,2140.2,2015-01-02
12304KVHWKC,ROBEM91621,725,2015-01-02
12304G4HWAN,HOFFS73875,1593.9,2015-01-02
12304G4HYNB,KLEIE53764,401,2015-01-02
12304G4IAJD,HAFEM70931,2513.8,2015-01-02
12304G4IBLO,SARRF71138,147,2015-01-02
12304G5IAPJ,MONGN62753,156.7,2015-01-02
12304G5IBYK,RYANI38859,353.6,2015-01-02
12304H1HZCK,FATTA70814,50.8,2015-01-02
12304H1IAYA,SARJR69469,1806.2,2015-01-02
12304H1IAYD,SARJR69469,3204.2,2015-01-02
12304H1IBEJ,SULTS71097,1490.5,2015-01-02
12304I1IDNL,DAVIV71417,683.3,2015-01-02
12304I2HWUC,REEBN70578,3119,2015-01-02
12304I2HXYQ,GONZM70700,717.2,2015-01-02
12304I8HXOY,SUROS88287,3618.9,2015-01-02
12294K6HQRN,LOISV08342,839,2015-01-02
12294K6HRLV,CORSB80953,581.4,2015-01-02
12294K6HRWY,CAMPK82163,2899.8,2015-01-02
12294K6HSSU,ROSAT69995,358,2015-01-02
12294K6HTLA,PARAM63350,948.2,2015-01-02
12294M3HSTY,SHAWT43017,1762.2,2015-01-02
12294M3HTPH,MILLP37047,999.8,2015-01-02
12294M3HUHY,GORER36766,2352.3,2015-01-02
12294M3HUVU,GONNM70383,2948.4,2015-01-02
12294M3HUZE,STEIS37619,1561.8,2015-01-02
12294M3HVAY,STUDC70421,2655.2,2015-01-02
12294M3HVBY,MCGUP38783,2169.7,2015-01-02
12294M4HNPE,RODRM28642,1320.6,2015-01-02
12294M4HNXD,CONLS69356,2856,2015-01-02
12294M4HOFV,ARRUA69391,3006.8,2015-01-02
12294M4HOMR,THORC69424,1972,2015-01-02
12294M4HPHH,THERD69557,524.8,2015-01-02
12294M4HPVJ,CODEK69620,817.5,2015-01-02
12294M4HQGO,ROSOD69674,2080.3,2015-01-02
12294M4HRAZ,BLAND69782,1492.2,2015-01-02
12294M4HRQD,BOMBK69863,2520.2,2015-01-02
12294M4HSYG,DIXOS70013,2079,2015-01-02
12294M4HUAM,CURTK18413,2975,2015-01-02
12294M4HULO,GARRD37263,457.9,2015-01-02
12294M4HUNF,BOIVT70332,700.2,2015-01-02
12294N2HOEP,CRESC400Z8,2419.8,2015-01-02
12294N2HQBB,HARRL63800,1182.4,2015-01-02
12294N2HQFR,GARGS69663,2678.2,2015-01-02
12294N2HQSC,KNECJ19979,1993.4,2015-01-02
12294N2HRDW,LOMBB40736,558,2015-01-02
12294N2HRLB,WICKM69824,961.9,2015-01-02
12294N2HRYH,JOHAJ69885,2646.6,2015-01-02
12294N2HTKZ,BROWM70113,2240.1,2015-01-02
12294N2HTKZB,BROWM70113,275.9,2015-01-02
12294N2HUIR,DESAM70280,733,2015-01-02
12294PVHNXZ,ROCHA69344,2566.9,2015-01-02
12294PVHOQO,COYLF58076,421.7,2015-01-02
12294PVHOQOA,COYLF58076,701.7,2015-01-02
12294L2HNCW,BLACK69291,1561.4,2015-01-02
12294L2HNME,LOCKM49099,806.1,2015-01-02
12294L2HPFG,BERGM69539,2736.8,2015-01-02
12294L2HRUN,BURRJ69886,616.4,2015-01-02
12294M2HPIE,SOTOA62226,7026.3,2015-01-02
12294M2HSVT,SMITD70028,845.7,2015-01-02
12294M2HTBY,LOPEC85983,292.2,2015-01-02
12064M6BKPC,ZAKAW66175,291.5,2015-01-02
12294RVHQJZ,WARRV69181,1026,2015-01-02
12294RVHUBD,OVERJ70226,538.9,2015-01-02
12294SVHOEW,BOCIB69379,918,2015-01-02
122940AHRQZ,SASSB69855,494.6,2015-01-02
122940AHSBR,DIEHB69905,3032.5,2015-01-02
122940CHNLY,SIMMC81472,1707.7,2015-01-02
122940CHNVS,SOLOB69350,660.1,2015-01-02
122940CHNXV,FREE4RH,3295.6,2015-01-02
122940CHOTT,ROSEJ07412,2415.5,2015-01-02
122940CHPEU,CORNA69545,705.1,2015-01-02
122940CHPFK,CORNA69545,246.1,2015-01-02
122940CHPZB,DONOC69626,3109.4,2015-01-02
122940CHQKF,KEPNF87966,1422,2015-01-02
122940CHRHX,MURPL27381,2332.6,2015-01-02
1230403HWIQ,ALBER55180,1166.4,2015-01-02
1230403HWLI,HOLBR42130,2951.1,2015-01-02
1230403HXQR,MONTP70670,582.1,2015-01-02
1230403HXYT,CARTM26963,1367.6,2015-01-02
1230403HYMW,STANN70748,772.2,2015-01-02
1230403HYZC,MCCAS67947,1522,2015-01-02
1230403IBCY,KIMBR30533,131.2,2015-01-02
1230403IBGM,HARAG71111,453.6,2015-01-02
12304D1HXUB,LITTC13136,899,2015-01-02
